"hod";"cod";"N";"disease";"total.cod";"total.hod";"total";"prop.cod";"prop.total"
8;"G61";6;"Inflammatory polyneuropathy";197;21906;513095;0,0304568527918782;0,0426938481177949
8;"G62";5;"Other polyneuropathies";59;21906;513095;0,0847457627118644;0,0426938481177949
8;"G70";2;"Myasthenia gravis and other myoneural disorders";79;21906;513095;0,0253164556962025;0,0426938481177949
8;"G71";12;"Primary disorders of muscles";229;21906;513095;0,0524017467248908;0,0426938481177949
8;"G72";1;"Other myopathies";6;21906;513095;0,166666666666667;0,0426938481177949
8;"G80";49;"Infantile cerebral palsy";1004;21906;513095;0,048804780876494;0,0426938481177949
8;"G81";5;"Hemiplegia";77;21906;513095;0,0649350649350649;0,0426938481177949
8;"G82";6;"Paraplegia and tetraplegia";170;21906;513095;0,0352941176470588;0,0426938481177949
8;"G83";4;"Other paralytic syndromes";39;21906;513095;0,102564102564103;0,0426938481177949
8;"G90";1;"Disorders of autonomic nervous system";22;21906;513095;0,0454545454545455;0,0426938481177949
8;"G91";12;"Hydrocephalus";309;21906;513095;0,0388349514563107;0,0426938481177949
8;"G93";50;"Other disorders of brain";1160;21906;513095;0,0431034482758621;0,0426938481177949
8;"G95";5;"Other diseases of spinal cord";134;21906;513095;0,0373134328358209;0,0426938481177949
8;"G98";1;"Other disorders of nervous system, not elsewhere classified";22;21906;513095;0,0454545454545455;0,0426938481177949
8;"H54";1;"Blindness and low vision";5;21906;513095;0,2;0,0426938481177949
8;"H60";1;"Otitis externa";2;21906;513095;0,5;0,0426938481177949
8;"H66";1;"Suppurative and unspecified otitis media";48;21906;513095;0,0208333333333333;0,0426938481177949
8;"H81";1;"Disorders of vestibular function";4;21906;513095;0,25;0,0426938481177949
8;"I00";2;"Rheumatic fever without mention of heart involvement";29;21906;513095;0,0689655172413793;0,0426938481177949
8;"I01";1;"Rheumatic fever with heart involvement";8;21906;513095;0,125;0,0426938481177949
8;"I05";16;"Rheumatic mitral valve diseases";497;21906;513095;0,0321931589537223;0,0426938481177949
8;"I07";2;"Rheumatic tricuspid valve diseases";41;21906;513095;0,0487804878048781;0,0426938481177949
8;"I08";7;"Multiple valve diseases";142;21906;513095;0,0492957746478873;0,0426938481177949
8;"I09";9;"Other rheumatic heart diseases";328;21906;513095;0,0274390243902439;0,0426938481177949
8;"I10";227;"Essential (primary) hypertension";4944;21906;513095;0,0459142394822006;0,0426938481177949
8;"I11";234;"Hypertensive heart disease";4856;21906;513095;0,0481878088962109;0,0426938481177949
8;"I12";158;"Hypertensive renal disease";4574;21906;513095;0,0345430695233931;0,0426938481177949
8;"I13";39;"Hypertensive heart and renal disease";829;21906;513095;0,0470446320868516;0,0426938481177949
8;"I20";4;"Angina pectoris";199;21906;513095;0,0201005025125628;0,0426938481177949
8;"I21";2205;"Acute myocardial infarction";46794;21906;513095;0,0471214258238236;0,0426938481177949
8;"I24";13;"Other acute ischemic heart diseases";288;21906;513095;0,0451388888888889;0,0426938481177949
8;"I25";419;"Chronic ischemic heart disease";10059;21906;513095;0,0416542399840938;0,0426938481177949
8;"I26";49;"Pulmonary embolism";1041;21906;513095;0,0470701248799232;0,0426938481177949
8;"I27";32;"Other pulmonary heart diseases";964;21906;513095;0,033195020746888;0,0426938481177949
8;"I30";2;"Acute pericarditis";10;21906;513095;0,2;0,0426938481177949
8;"I31";6;"Other diseases of pericardium";115;21906;513095;0,0521739130434783;0,0426938481177949
8;"I33";5;"Acute and subacute endocarditis";131;21906;513095;0,0381679389312977;0,0426938481177949
8;"I34";6;"Nonrheumatic mitral valve disorders";176;21906;513095;0,0340909090909091;0,0426938481177949
8;"I35";29;"Nonrheumatic aortic valve disorders";552;21906;513095;0,052536231884058;0,0426938481177949
8;"I38";6;"Endocarditis, valve unspecified";243;21906;513095;0,0246913580246914;0,0426938481177949
8;"I42";32;"Cardiomyopathy";856;21906;513095;0,0373831775700935;0,0426938481177949
8;"I44";8;"Atrioventricular and left bundle-branch block";277;21906;513095;0,0288808664259928;0,0426938481177949
8;"I45";2;"Other conduction disorders";70;21906;513095;0,0285714285714286;0,0426938481177949
8;"I48";29;"Atrial fibrillation and flutter";822;21906;513095;0,0352798053527981;0,0426938481177949
8;"I49";33;"Other cardiac arrhythmias";797;21906;513095;0,041405269761606;0,0426938481177949
8;"I50";390;"Heart failure";8486;21906;513095;0,0459580485505539;0,0426938481177949
8;"I51";30;"Complications and ill-defined descriptions of heart disease";794;21906;513095;0,0377833753148615;0,0426938481177949
8;"I60";68;"Subarachnoid hemorrhage";1721;21906;513095;0,0395119116792562;0,0426938481177949
8;"I61";291;"Intracerebral hemorrhage";6485;21906;513095;0,0448727833461835;0,0426938481177949
8;"I62";19;"Other nontraumatic intracranial hemorrhage";440;21906;513095;0,0431818181818182;0,0426938481177949
8;"I63";176;"Cerebral infarction";3560;21906;513095;0,049438202247191;0,0426938481177949
8;"I64";211;"Stroke, not specified as hemorrhage or infarction";5093;21906;513095;0,0414294129196937;0,0426938481177949
8;"I67";316;"Other cerebrovascular diseases";7266;21906;513095;0,0434902284613267;0,0426938481177949
8;"I69";218;"Sequelae of cerebrovascular disease";4600;21906;513095;0,0473913043478261;0,0426938481177949
8;"I70";23;"Atherosclerosis";351;21906;513095;0,0655270655270655;0,0426938481177949
8;"I71";17;"Aortic aneurysm and dissection";514;21906;513095;0,0330739299610895;0,0426938481177949
8;"I72";7;"Other aneurysm";108;21906;513095;0,0648148148148148;0,0426938481177949
8;"I73";12;"Other peripheral vascular diseases";318;21906;513095;0,0377358490566038;0,0426938481177949
8;"I74";13;"Arterial embolism and thrombosis";229;21906;513095;0,0567685589519651;0,0426938481177949
8;"I77";20;"Other disorders of arteries and arterioles";464;21906;513095;0,0431034482758621;0,0426938481177949
8;"I80";18;"Phlebitis and thrombophlebitis";314;21906;513095;0,0573248407643312;0,0426938481177949
8;"I82";5;"Other venous embolism and thrombosis";61;21906;513095;0,0819672131147541;0,0426938481177949
8;"I83";2;"Varicose veins of lower extremities";111;21906;513095;0,018018018018018;0,0426938481177949
8;"I85";12;"Esophageal varices";300;21906;513095;0,04;0,0426938481177949
8;"I86";1;"Varicose veins of other sites";12;21906;513095;0,0833333333333333;0,0426938481177949
8;"I87";20;"Other disorders of veins";321;21906;513095;0,0623052959501558;0,0426938481177949
8;"I89";2;"Other noninfective disorders of lymphatic vessels and lymph nodes";17;21906;513095;0,117647058823529;0,0426938481177949
8;"I95";1;"Hypotension";33;21906;513095;0,0303030303030303;0,0426938481177949
8;"I99";4;"Other and unspecified disorders of circulatory system";141;21906;513095;0,0283687943262411;0,0426938481177949
8;"J00";1;"Acute nasopharyngitis [common cold]";27;21906;513095;0,037037037037037;0,0426938481177949
8;"J02";2;"Acute pharyngitis";82;21906;513095;0,024390243902439;0,0426938481177949
8;"J03";1;"Acute tonsillitis";9;21906;513095;0,111111111111111;0,0426938481177949
8;"J04";6;"Acute laryngitis and tracheitis";98;21906;513095;0,0612244897959184;0,0426938481177949
8;"J05";2;"Acute obstructive laryngitis [croup] and epiglottitis";7;21906;513095;0,285714285714286;0,0426938481177949
8;"J06";10;"Acute upper respiratory infections of multiple and unspecified sites";110;21906;513095;0,0909090909090909;0,0426938481177949
8;"J11";2;"Influenza, virus not identified";33;21906;513095;0,0606060606060606;0,0426938481177949
8;"J13";1;"Pneumonia due to Streptococcus pneumoniae";5;21906;513095;0,2;0,0426938481177949
8;"J15";13;"Bacterial pneumonia, not elsewhere classified";313;21906;513095;0,0415335463258786;0,0426938481177949
8;"J18";524;"Pneumonia, organism unspecified";12516;21906;513095;0,0418664109939278;0,0426938481177949
8;"J20";36;"Acute bronchitis";684;21906;513095;0,0526315789473684;0,0426938481177949
8;"J21";11;"Acute bronchiolitis";121;21906;513095;0,0909090909090909;0,0426938481177949
8;"J22";32;"Unspecified acute lower respiratory infection";817;21906;513095;0,0391676866585067;0,0426938481177949
8;"J31";1;"Chronic rhinitis, nasopharyngitis, and pharyngitis";11;21906;513095;0,0909090909090909;0,0426938481177949
8;"J38";2;"Diseases of vocal cords and larynx, not elsewhere classified";47;21906;513095;0,0425531914893617;0,0426938481177949
8;"J39";1;"Other diseases of upper respiratory tract";39;21906;513095;0,0256410256410256;0,0426938481177949
8;"J40";10;"Bronchitis, not specified as acute or chronic";204;21906;513095;0,0490196078431373;0,0426938481177949
8;"J42";47;"Unspecified chronic bronchitis";1140;21906;513095;0,0412280701754386;0,0426938481177949
8;"J43";115;"Emphysema";2558;21906;513095;0,0449569976544175;0,0426938481177949
8;"J44";723;"Other chronic obstructive pulmonary disease";16043;21906;513095;0,0450663840927507;0,0426938481177949
8;"J45";62;"Asthma";1360;21906;513095;0,0455882352941176;0,0426938481177949
8;"J46";9;"Status asthmaticus";261;21906;513095;0,0344827586206897;0,0426938481177949
8;"J47";4;"Bronchiectasis";70;21906;513095;0,0571428571428571;0,0426938481177949
8;"J64";3;"Unspecified pneumoconiosis";87;21906;513095;0,0344827586206897;0,0426938481177949
8;"J67";2;"Hypersensitivity pneumonitis due to organic dust";44;21906;513095;0,0454545454545455;0,0426938481177949
8;"J68";8;"Respiratory conditions due to inhalation of chemicals, gases, fumes, and vapors";111;21906;513095;0,0720720720720721;0,0426938481177949
8;"J69";10;"Pneumonitis due to solids and liquids";279;21906;513095;0,03584229390681;0,0426938481177949
8;"J80";6;"Adult respiratory distress syndrome";147;21906;513095;0,0408163265306122;0,0426938481177949
8;"J81";24;"Pulmonary edema";730;21906;513095;0,0328767123287671;0,0426938481177949
8;"J84";75;"Other interstitial pulmonary diseases";2182;21906;513095;0,0343721356553621;0,0426938481177949
8;"J85";6;"Abscess of lung and mediastinum";103;21906;513095;0,058252427184466;0,0426938481177949
8;"J86";10;"Pyothorax";207;21906;513095;0,0483091787439614;0,0426938481177949
8;"J90";9;"Pleural effusion, not elsewhere classified";279;21906;513095;0,032258064516129;0,0426938481177949
8;"J93";2;"Pneumothorax";61;21906;513095;0,0327868852459016;0,0426938481177949
8;"J94";2;"Other pleural conditions";82;21906;513095;0,024390243902439;0,0426938481177949
8;"J96";21;"Respiratory failure, not elsewhere classified";409;21906;513095;0,0513447432762836;0,0426938481177949
8;"J98";134;"Other respiratory disorders";2393;21906;513095;0,055996656916005;0,0426938481177949
8;"K04";1;"Diseases of pulp and periapical tissues";18;21906;513095;0,0555555555555556;0,0426938481177949
8;"K08";1;"Other disorders of the teeth and supporting structures";13;21906;513095;0,0769230769230769;0,0426938481177949
8;"K10";3;"Other diseases of jaws";16;21906;513095;0,1875;0,0426938481177949
8;"K12";1;"Stomatitis and related lesions";43;21906;513095;0,0232558139534884;0,0426938481177949
8;"K20";1;"Esophagitis";24;21906;513095;0,0416666666666667;0,0426938481177949
8;"K21";9;"Gastroesophageal reflux disease";206;21906;513095;0,0436893203883495;0,0426938481177949
8;"K22";11;"Other diseases of esophagus";223;21906;513095;0,0493273542600897;0,0426938481177949
8;"K25";60;"Gastric ulcer";1535;21906;513095;0,0390879478827362;0,0426938481177949
8;"K26";18;"Duodenal ulcer  ";463;21906;513095;0,0388768898488121;0,0426938481177949
8;"K27";18;"Peptic ulcer, site unspecified  ";506;21906;513095;0,0355731225296443;0,0426938481177949
8;"K29";44;"Gastritis and duodenitis";963;21906;513095;0,0456905503634476;0,0426938481177949
8;"K31";29;"Other diseases of stomach and duodenum";510;21906;513095;0,0568627450980392;0,0426938481177949
8;"K35";10;"Acute appendicitis";272;21906;513095;0,0367647058823529;0,0426938481177949
8;"K37";13;"Unspecified appendicitis";215;21906;513095;0,0604651162790698;0,0426938481177949
8;"K38";1;"Other diseases of appendix";7;21906;513095;0,142857142857143;0,0426938481177949
8;"K40";12;"Inguinal hernia";310;21906;513095;0,0387096774193548;0,0426938481177949
8;"K41";1;"Femoral hernia";45;21906;513095;0,0222222222222222;0,0426938481177949
8;"K42";13;"Umbilical hernia";172;21906;513095;0,0755813953488372;0,0426938481177949
8;"K43";3;"Ventral hernia";124;21906;513095;0,0241935483870968;0,0426938481177949
8;"K44";10;"Diaphragmatic hernia";160;21906;513095;0,0625;0,0426938481177949
8;"K45";1;"Other abdominal hernia";7;21906;513095;0,142857142857143;0,0426938481177949
8;"K46";8;"Unspecified abdominal hernia";220;21906;513095;0,0363636363636364;0,0426938481177949
8;"K51";5;"Ulcerative colitis";84;21906;513095;0,0595238095238095;0,0426938481177949
8;"K52";2;"Other noninfective gastroenteritis and colitis";62;21906;513095;0,032258064516129;0,0426938481177949
8;"K55";65;"Vascular disorders of intestine";1659;21906;513095;0,0391802290536468;0,0426938481177949
8;"K56";51;"Paralytic ileus and intestinal obstruction without hernia";1428;21906;513095;0,0357142857142857;0,0426938481177949
8;"K57";22;"Diverticular disease of intestine";526;21906;513095;0,0418250950570342;0,0426938481177949
8;"K58";2;"Irritable bowel syndrome";31;21906;513095;0,0645161290322581;0,0426938481177949
8;"K59";4;"Other functional intestinal disorders";87;21906;513095;0,0459770114942529;0,0426938481177949
8;"K61";3;"Abscess of anal and rectal regions";58;21906;513095;0,0517241379310345;0,0426938481177949
8;"K62";1;"Other diseases of anus and rectum";39;21906;513095;0,0256410256410256;0,0426938481177949
8;"K63";46;"Other diseases of intestine";993;21906;513095;0,0463242698892246;0,0426938481177949
8;"K65";47;"Peritonitis";1057;21906;513095;0,0444654683065279;0,0426938481177949
8;"K66";4;"Other disorders of peritoneum";90;21906;513095;0,0444444444444444;0,0426938481177949
8;"K70";583;"Alcoholic liver disease";12860;21906;513095;0,0453343701399689;0,0426938481177949
8;"K71";1;"Toxic liver disease";56;21906;513095;0,0178571428571429;0,0426938481177949
8;"K72";139;"Hepatic failure, not elsewhere classified";3387;21906;513095;0,0410392677886035;0,0426938481177949
8;"K73";1;"Chronic hepatitis, not elsewhere classified";38;21906;513095;0,0263157894736842;0,0426938481177949
8;"K74";573;"Fibrosis and cirrhosis of liver";12486;21906;513095;0,0458913983661701;0,0426938481177949
8;"K75";15;"Other inflammatory liver diseases";336;21906;513095;0,0446428571428571;0,0426938481177949
8;"K76";49;"Other diseases of liver";1137;21906;513095;0,0430958663148637;0,0426938481177949
8;"K80";29;"Cholelithiasis";756;21906;513095;0,0383597883597884;0,0426938481177949
8;"K81";26;"Cholecystitis";623;21906;513095;0,0417335473515249;0,0426938481177949
8;"K82";11;"Other diseases of gallbladder";303;21906;513095;0,0363036303630363;0,0426938481177949
8;"K83";13;"Other diseases of biliary tract";401;21906;513095;0,0324189526184539;0,0426938481177949
8;"K85";73;"Acute pancreatitis";1551;21906;513095;0,0470664087685364;0,0426938481177949
8;"K86";4;"Other diseases of pancreas";102;21906;513095;0,0392156862745098;0,0426938481177949
8;"K90";3;"Intestinal malabsorption";60;21906;513095;0,05;0,0426938481177949
8;"K92";115;"Other diseases of digestive system";3181;21906;513095;0,0361521534108771;0,0426938481177949
8;"L01";1;"Impetigo";7;21906;513095;0,142857142857143;0,0426938481177949
8;"L02";13;"Cutaneous abscess, furuncle, and carbuncle";172;21906;513095;0,0755813953488372;0,0426938481177949
8;"L03";6;"Cellulitis";126;21906;513095;0,0476190476190476;0,0426938481177949
8;"L08";1;"Other local infections of skin and subcutaneous tissue";21;21906;513095;0,0476190476190476;0,0426938481177949
8;"L10";1;"Pemphigus";31;21906;513095;0,032258064516129;0,0426938481177949
8;"L12";1;"Pemphigoid";2;21906;513095;0,5;0,0426938481177949
8;"L51";1;"Erythema multiforme";46;21906;513095;0,0217391304347826;0,0426938481177949
8;"L53";1;"Other erythematous conditions";5;21906;513095;0,2;0,0426938481177949
8;"L89";22;"Decubitus ulcer";645;21906;513095;0,0341085271317829;0,0426938481177949
